Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-03-29,,,,,,,,,,,,,605119,20180329-chc-mia-1
2018-04-01,4.0,4.0,19.2,4.0,4.0,19.2,4.0,4.0,19.2,4.0,4.0,19.2,605119,20180401-chc-mia-1
2018-04-02,4.0,5.2,19.38,4.0,5.04,19.356,4.0,5.02,19.352999999999998,4.0,5.0,19.35,605119,20180402-bos-mia-1
2018-04-03,4.473684210526316,4.157894736842104,21.899999999999995,4.360341151385928,4.304904051172708,21.2816631130064,4.346753766164511,4.319557392347687,21.207092387681644,4.333333333333333,4.333333333333333,21.133333333333336,605119,20180403-bos-mia-1
2018-04-21,5.107692307692307,3.2615384615384615,19.2,4.820702875399361,3.6577635782747606,19.630287539936102,4.785187924830067,3.7044202319072377,19.667075169932026,4.75,3.75,19.700000000000003,605119,20180421-mia-mil-1
