Date,Game_ID,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-07,20180407-nym-was-1,,,,,,,,,,,,,475582,20180407-nym-was-1
2018-04-13,20180413-col-was-1,4.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,475582,20180413-col-was-1
2018-04-15,20180415-col-was-1,4.0,1.4000000000000001,1.7999999999999998,4.0,1.48,1.56,4.0,1.49,1.5299999999999998,4.0,1.5,1.5,475582,20180415-col-was-1
2018-04-18,20180418-was-nym-1,4.473684210526316,3.1052631578947363,0.9473684210526315,4.360341151385928,2.7484008528784645,0.9978678038379531,4.346753766164511,2.707105719237435,0.9994667377682975,4.333333333333333,2.6666666666666665,1.0,475582,20180418-was-nym-1
2018-04-20,20180420-was-lad-1,4.276923076923077,3.8923076923076914,24.064615384615383,4.259169329073482,3.380575079872204,16.609099041533547,4.254796081567372,3.3151719312275088,15.744501399440225,4.25,3.25,14.9,475582,20180420-was-lad-1
2018-04-21,20180421-was-lad-1,4.170616113744076,4.317535545023697,20.85355450236967,4.198724491879046,3.7582658968977873,16.39707417055226,4.199680281385122,3.679622776031246,15.734875151562745,4.2,3.6,15.059999999999999,475582,20180421-was-lad-1
2018-04-22,20180422-was-lad-1,4.108270676691729,2.739849624060151,14.32962406015038,4.1586419132725805,3.0002265288661336,13.694894517403885,4.162985352918452,3.003424337135925,13.394607352073395,4.166666666666667,3.0,13.049999999999999,475582,20180422-was-lad-1
2018-04-24,20180424-was-sfo-1,4.069936862554639,2.831957260806217,12.51345313258864,4.130193628054602,3.0001859068283574,12.888852541371238,4.136816563152493,3.00287452847525,12.721124760039045,4.142857142857143,3.0,12.5,475582,20180424-was-sfo-1
2018-04-28,20180428-ari-was-1,4.0456780333069,2.8902458366375896,10.32352101506741,4.1090154615426435,3.0001556659799724,11.80079903973834,4.117226534027342,3.002462940175897,11.787399916830399,4.125,3.0,11.7125,475582,20180428-ari-was-1
2018-04-29,20180429-ari-was-1,4.3722810495018525,2.927807626101925,16.441489750143447,4.242503242482749,3.000132344019447,14.257736114276522,4.231722139789334,3.002143497149725,13.916112050901312,4.222222222222222,3.0,13.544444444444444,475582,20180429-ari-was-1
