Date,Game_ID,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-07,20180407-nym-was-1,,,,,,,,,,,,,547180,20180407-nym-was-1
2018-04-13,20180413-col-was-1,4.0,2.0,27.7,4.0,2.0,27.7,4.0,2.0,27.7,4.0,2.0,27.7,547180,20180413-col-was-1
2018-04-15,20180415-col-was-1,4.0,1.4000000000000001,13.18,4.0,1.48,15.116,4.0,1.49,15.357999999999999,4.0,1.5,15.6,547180,20180415-col-was-1
2018-04-18,20180418-was-nym-1,4.473684210526316,3.1052631578947363,20.0578947368421,4.360341151385928,2.7484008528784645,19.65053304904051,4.346753766164511,2.707105719237435,19.637634982002403,4.333333333333333,2.6666666666666665,19.633333333333333,547180,20180418-was-nym-1
2018-04-20,20180420-was-lad-1,4.276923076923077,3.8923076923076914,14.301538461538462,4.259169329073482,3.380575079872204,15.874070287539936,4.254796081567372,3.3151719312275088,16.074028988404642,4.25,3.25,16.275,547180,20180420-was-lad-1
2018-04-21,20180421-was-lad-1,4.5545023696682465,4.317535545023697,14.91516587677725,4.431949763598206,3.7582658968977873,15.880117751774035,4.415993655763591,3.679622776031246,16.03638419068316,4.4,3.6,16.2,547180,20180421-was-lad-1
2018-04-22,20180422-was-lad-1,4.351879699248121,2.739849624060151,11.657443609022557,4.3448258253772085,3.0002265288661336,13.88730552877107,4.339547161723488,3.003424337135925,14.192013793233485,4.333333333333333,3.0,14.5,547180,20180422-was-lad-1
2018-04-24,20180424-was-sfo-1,4.227294803302575,2.831957260806217,8.59222923749393,4.282990316535353,3.0001859068283574,11.934951535122664,4.285029757971167,3.00287452847525,12.39503356913093,4.285714285714286,3.0,12.857142857142858,547180,20180424-was-sfo-1
2018-04-28,20180428-ari-was-1,4.148453608247424,2.8902458366375896,6.652466296590009,4.236957218491997,3.0001556659799724,10.48153254515679,4.244217877219811,3.002462940175897,11.049809153239796,4.25,3.0,11.625,547180,20180428-ari-was-1
2018-04-29,20180429-ari-was-1,4.439883156851495,2.927807626101925,6.429169057430494,4.351276696854914,3.000132344019447,9.810106938041754,4.342242721992935,3.002143497149725,10.394849551179721,4.333333333333333,3.0,11.0,547180,20180429-ari-was-1
