Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-03-30,,,,,,,,,,,,,606466,20180330-col-ari-1
2018-04-02,4.0,9.0,0.0,4.0,9.0,0.0,4.0,9.0,0.0,4.0,9.0,0.0,606466,20180402-lad-ari-1
2018-04-03,5.800000000000001,8.4,16.619999999999997,5.5600000000000005,8.479999999999999,14.404,5.53,8.49,14.126999999999999,5.5,8.5,13.85,606466,20180403-lad-ari-1
2018-04-04,5.421052631578947,7.263157894736842,11.826315789473682,5.358208955223881,7.586353944562899,11.555863539445628,5.34622050393281,7.626583122250367,11.482309025463273,5.333333333333333,7.666666666666667,11.4,606466,20180404-lad-ari-1
2018-04-09,4.8307692307692305,5.492307692307692,9.613846153846152,4.976869009584665,6.298658146964855,10.136345047923323,4.989208316673331,6.399632147141144,10.16102099160336,5.0,6.5,10.175,606466,20180409-ari-sfo-1
2018-04-11,4.511848341232228,4.151658767772512,9.454976303317535,4.749038469390255,5.296102432611198,9.917965719698515,4.775229327730478,5.447932871369053,9.953139298061094,4.8,5.6,9.98,606466,20180411-ari-sfo-1
2018-04-14,4.324812030075189,5.192481203007519,14.00255639097744,4.597957980796654,5.639777273776703,12.334732905083317,4.632766664271639,5.73315378484893,12.148594932528107,4.666666666666667,5.833333333333333,11.966666666666669,606466,20180414-ari-lad-1
2018-04-15,4.563865954346771,6.540553666828558,13.541379310344828,4.670053720163189,6.24234548881886,12.40023402192296,4.691729336595547,6.257675837114442,12.237128061598765,4.714285714285714,6.285714285714286,12.071428571428573,606466,20180415-ari-lad-1
2018-04-19,4.368279143536876,4.96558287073751,11.098953211736717,4.5610582994992654,5.552257191058358,11.440462484383467,4.592684326705009,5.648042092978082,11.415659496450173,4.625,5.75,11.375000000000002,606466,20180419-sfo-ari-1
2018-04-21,4.242240884669553,4.292890303061917,13.700302540295239,4.477000244453936,5.169876651197719,12.528090284624442,4.515813245247028,5.3045913718072555,12.360437529183192,4.555555555555555,5.444444444444445,12.18888888888889,606466,20180421-sdg-ari-1
2018-04-22,4.160068935803533,4.87196897888841,12.17372856527359,4.410391425867373,5.285795953520384,12.063352237661746,4.454463513748289,5.387301796587253,11.984541804091704,4.5,5.5,11.890000000000002,606466,20180422-sdg-ari-1
