Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-03-30,,,,,,,,,,,,,572041,20180330-col-ari-1
2018-04-02,4.0,9.0,34.4,4.0,9.0,34.4,4.0,9.0,34.4,4.0,9.0,34.4,572041,20180402-lad-ari-1
2018-04-03,5.800000000000001,8.4,26.779999999999998,5.5600000000000005,8.479999999999999,27.796000000000003,5.53,8.49,27.923,5.5,8.5,28.049999999999997,572041,20180403-lad-ari-1
2018-04-04,4.947368421052631,7.263157894736842,17.173684210526314,4.997867803837953,7.586353944562899,20.12217484008529,4.999466737768298,7.626583122250367,20.494494067457673,5.0,7.666666666666667,20.866666666666664,572041,20180404-lad-ari-1
2018-04-09,4.138461538461539,5.492307692307692,15.024615384615386,4.436932907348243,6.298658146964855,17.84173801916933,4.46921631347461,6.399632147141144,18.241788884446223,4.5,6.5,18.65,572041,20180409-ari-sfo-1
2018-04-11,4.085308056872038,4.151658767772512,10.60047393364929,4.335029111308907,5.296102432611198,14.496882272723562,4.367718549393492,5.447932871369053,15.05294278647665,4.4,5.6,15.62,572041,20180411-ari-sfo-1
2018-04-14,4.054135338345865,5.192481203007519,6.726917293233085,4.267453994812109,5.639777273776703,11.572872163296351,4.300143495050308,5.73315378484893,12.286687375922126,4.333333333333333,5.833333333333333,13.016666666666666,572041,20180414-ari-lad-1
2018-04-15,4.034968431277319,6.540553666828558,18.826080621661,4.219493103707441,6.24234548881886,16.831926848858085,4.251952710535325,6.257675837114442,16.880816536361344,4.285714285714286,6.285714285714286,17.0,572041,20180415-ari-lad-1
2018-04-19,4.02283901665345,4.96558287073751,12.29592386994449,4.183788887087919,5.552257191058358,14.09393302497654,4.215876954619381,5.648042092978082,14.463743047714651,4.25,5.75,14.875,572041,20180419-sfo-ari-1
2018-04-21,4.015022690522143,4.292890303061917,14.48762714516718,4.156253537550547,5.169876651197719,14.784016447099598,4.1878777411836134,5.3045913718072555,15.013185033242552,4.222222222222222,5.444444444444445,15.299999999999999,572041,20180421-sdg-ari-1
2018-04-22,4.009926755708746,4.87196897888841,18.121433864713484,4.134434128321254,5.285795953520384,16.238515405837052,4.165531961810142,5.387301796587253,16.224783162597685,4.2,5.5,16.29,572041,20180422-sdg-ari-1
