Date,Game_ID,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-06,20180406-tor-tex-1,,,,,,,,,,,,,607680,20180406-tor-tex-1
2018-04-07,20180407-tor-tex-1,5.0,8.0,0.0,5.0,8.0,0.0,5.0,8.0,0.0,5.0,8.0,0.0,607680,20180407-tor-tex-1
2018-04-17,20180417-kan-tor-1,3.8000000000000003,3.8000000000000003,5.3999999999999995,3.96,4.36,4.68,3.9799999999999995,4.430000000000001,4.59,4.0,4.5,4.5,607680,20180417-kan-tor-1
2018-04-17,20180417-kan-tor-2,3.894736842105263,7.210526315789473,10.515789473684208,3.9744136460554373,6.752665245202559,8.831130063965885,3.9869350753232897,6.708172243700841,8.615811225169978,4.0,6.666666666666667,8.4,607680,20180417-kan-tor-2
2018-04-19,20180419-tor-nyy-1,4.3538461538461535,6.292307692307692,12.544615384615383,4.262364217252396,6.260575079872205,10.675450479233227,4.2555957616953215,6.25517193122751,10.414950419832067,4.25,6.25,10.15,607680,20180419-tor-nyy-1
2018-04-21,20180421-tor-nyy-1,4.218009478672985,5.028436018957346,8.880568720379147,4.201174251394322,5.500126570908289,8.885341455647104,4.200306980006172,5.551034706601609,8.810997473669145,4.2,5.6,8.72,607680,20180421-tor-nyy-1
2018-04-25,20180425-bos-tor-1,4.138345864661654,3.5563909774436095,5.635488721804512,4.160597558160065,4.592454470142464,7.093174853666156,4.163496884128327,4.714698279941687,7.19181444881793,4.166666666666667,4.833333333333333,7.266666666666667,607680,20180425-bos-tor-1
2018-04-26,20180426-bos-tor-1,4.089363768819816,3.35939776590578,3.640213695968918,4.1317985790907805,4.306889337771568,5.82119913693758,4.137245963345991,4.439387781198309,6.037102832240563,4.142857142857143,4.571428571428571,6.228571428571429,607680,20180426-bos-tor-1
2018-04-27,20180427-tex-tor-1,4.05836637589215,3.5816019032513884,6.713386201427439,4.1103593405064345,4.256968665053658,6.907617565332796,4.117594450712534,4.376474203831829,6.962490379128049,4.125,4.5,7.0125,607680,20180427-tex-tor-1
2018-04-29,20180429-tex-tor-1,4.038391320223255,3.724792655573524,10.747185853633091,4.093825244981361,4.218469481971823,8.64439451287894,4.102342465477856,4.32764554768957,8.4589039030337,4.111111111111111,4.444444444444445,8.288888888888888,607680,20180429-tex-tor-1
