Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-03-29,,,,,,,,,,,,,543063,20180329-sfo-lad-1
2018-03-30,4.0,1.0,3.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,1.0,3.0,543063,20180330-sfo-lad-1
2018-04-01,3.4,1.0,3.0,3.48,1.0,3.0,3.49,1.0,3.0,3.5,1.0,3.0,543063,20180401-sfo-lad-1
2018-04-03,3.684210526315789,0.5263157894736842,4.421052631578947,3.6673773987206824,0.6396588486140725,4.081023454157783,3.666844420743901,0.6532462338354886,4.040261298493535,3.6666666666666665,0.6666666666666666,4.0,543063,20180403-sea-sfo-1
2018-04-07,2.9846153846153842,1.9692307692307687,2.5846153846153848,3.1992332268370607,1.5831309904153352,2.935207667731629,3.2248040783686522,1.5407916833266693,2.968800479808077,3.25,1.5,3.0,543063,20180407-lad-sfo-1
2018-04-10,4.142180094786729,3.9004739336492884,2.7440758293838865,3.8524428185299806,2.8464817370428133,2.950318877030238,3.8251160727380946,2.7216914557412806,2.975549353299781,3.8,2.6,3.0,543063,20180410-ari-sfo-1
2018-04-11,4.090225563909775,4.302255639097744,2.8375939849624063,3.8822049896106368,3.2808447299444543,2.9603395216818544,3.8572542145532545,3.140372601804644,2.9800426098467203,3.8333333333333335,3.0,3.0,543063,20180411-ari-sfo-1
2018-04-14,4.058280718795532,3.8411850412821757,1.832928606119476,3.9033284492543276,3.2304825601079235,2.429479918960375,3.8801733565647547,3.1178344961420805,2.5015695007342997,3.857142857142857,3.0,2.5714285714285716,543063,20180414-sfo-sdg-1
2018-04-17,4.038065027755749,3.896272799365583,6.4695321173671685,3.9190536904143825,3.3556574148178333,4.506818147887736,3.8973306903025504,3.244147038392672,4.319789587486904,3.875,3.125,4.15,543063,20180417-sfo-ari-1
2018-04-18,3.682802149079339,2.5628292733816704,4.255427468572323,3.7813605740886587,2.852911022972694,3.831604238223554,3.780947014404662,2.8233815819542163,3.7595134298446893,3.7777777777777777,2.7777777777777777,3.688888888888889,543063,20180418-sfo-ari-1
2018-04-23,3.7904006893580355,3.050340370529944,2.811919000430849,3.8118916147447712,3.013091740827307,3.2965549702897237,3.8070007111138944,2.963326076766499,3.3123648899183538,3.8,2.9,3.3200000000000003,543063,20180423-was-sfo-1
