Date,Game_ID,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-11,20180411-pit-chc-1,,,,,,,,,,,,,518792,20180411-pit-chc-1
2018-04-14,20180414-atl-chc-1,5.0,13.0,9.7,5.0,13.0,9.7,5.0,13.0,9.7,5.0,13.0,9.7,518792,20180414-atl-chc-1
2018-04-27,20180427-mil-chc-1,5.0,13.6,11.32,5.0,13.52,11.104000000000001,5.0,13.51,11.076999999999998,5.0,13.5,11.05,518792,20180427-mil-chc-1
