Date,Game_ID,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-07,20180407-nym-was-1,,,,,,,,,,,,,435062,20180407-nym-was-1
2018-04-13,20180413-col-was-1,4.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,4.0,2.0,3.0,435062,20180413-col-was-1
2018-04-15,20180415-col-was-1,4.0,1.4000000000000001,1.2,4.0,1.48,1.44,4.0,1.49,1.47,4.0,1.5,1.5,435062,20180415-col-was-1
2018-04-18,20180418-was-nym-1,4.0,3.1052631578947363,2.052631578947368,4.0,2.7484008528784645,2.002132196162047,4.0,2.707105719237435,2.0005332622317025,4.0,2.6666666666666665,2.0,435062,20180418-was-nym-1
2018-04-20,20180420-was-lad-1,3.5846153846153848,3.8923076923076914,3.7753846153846147,3.7192332268370607,3.380575079872204,3.1807539936102236,3.7348040783686525,3.3151719312275088,3.1142147141143544,3.75,3.25,3.05,435062,20180420-was-lad-1
2018-04-21,20180421-was-lad-1,4.127962085308057,4.317535545023697,2.3260663507109003,4.017940405516859,3.7582658968977873,2.4389217791786773,4.008482877426607,3.679622776031246,2.4405684207651985,4.0,3.6,2.44,435062,20180421-was-lad-1
2018-04-22,20180422-was-lad-1,4.0812030075187975,2.739849624060151,1.4760902255639101,4.0143218393926645,3.0002265288661336,1.9469931145002923,4.006923992502158,3.003424337135925,1.9920690346627377,4.0,3.0,2.033333333333333,435062,20180422-was-lad-1
2018-04-24,20180424-was-sfo-1,4.406508013598835,2.831957260806217,3.077804759592035,4.191077482763588,3.0001859068283574,2.6737940808439844,4.166371432388557,3.00287452847525,2.6355790246730826,4.142857142857143,3.0,2.6,435062,20180424-was-sfo-1
2018-04-28,20180428-ari-was-1,4.265503568596352,2.8902458366375896,6.172624900872323,4.159995541142327,3.0001556659799724,4.190857126340111,4.142549600214244,3.002462940175897,3.9764201876129746,4.125,3.0,3.775,435062,20180428-ari-was-1
2018-04-29,20180429-ari-was-1,4.516874445777477,2.927807626101925,11.48664649731365,4.285845459241743,3.000132344019447,6.814086293049133,4.253760807526827,3.002143497149725,6.275166225085205,4.222222222222222,3.0,5.766666666666667,435062,20180429-ari-was-1
