Date,Game_ID,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-07,20180407-lad-sfo-1,,,,,,,,,,,,,457705,20180407-lad-sfo-1
2018-04-10,20180410-ari-sfo-1,7.0,7.0,56.4,7.0,7.0,56.4,7.0,7.0,56.4,7.0,7.0,56.4,457705,20180410-ari-sfo-1
2018-04-11,20180411-ari-sfo-1,5.800000000000001,5.800000000000001,37.68,5.96,5.96,40.176,5.98,5.98,40.488,6.0,6.0,40.8,457705,20180411-ari-sfo-1
2018-04-14,20180414-sfo-sdg-1,4.947368421052631,4.473684210526316,23.005263157894735,5.253731343283582,4.893390191897655,28.11321961620469,5.2934275429942685,4.946673776829757,28.771883748833492,5.333333333333333,5.0,29.433333333333334,457705,20180414-sfo-sdg-1
2018-04-15,20180415-sfo-sdg-1,4.553846153846154,4.276923076923077,23.709230769230768,4.9017252396166135,4.642555910543131,27.154900958466456,4.950415833666534,4.6956197520991605,27.692036785285886,5.0,4.75,28.25,457705,20180415-sfo-sdg-1
2018-04-17,20180417-sfo-ari-1,4.341232227488152,3.018957345971564,15.759241706161136,4.691420125591005,3.793019818554479,21.521367619078728,4.7448281776234,3.8962077731028693,22.350818987983406,4.8,4.0,23.2,457705,20180417-sfo-ari-1
2018-04-18,20180418-sfo-ari-1,3.8511278195488723,1.915789473684211,10.0006015037594,4.35026197492972,3.0279706110032194,17.180524167153315,4.424183872034535,3.1802078529627935,18.243444447811807,4.5,3.3333333333333335,19.333333333333332,457705,20180418-sfo-ari-1
2018-04-20,20180420-sfo-laa-1,4.257892180670228,2.6537153958232156,11.841476444876154,4.466775525938183,3.2022787035369,16.825368866602528,4.516636420234469,3.311832983463533,17.754791593472135,4.571428571428571,3.4285714285714284,18.74285714285714,457705,20180420-sfo-laa-1
2018-04-23,20180423-was-sfo-1,4.168437747819191,4.5081681205392545,16.648548770816813,4.39084669624246,3.9827081455358186,18.268975736490848,4.4426620249836075,3.9831064483228755,18.89242332827747,4.5,4.0,19.612499999999997,457705,20180423-was-sfo-1
2018-04-27,20180427-lad-sfo-1,4.110792342600804,4.334254864117678,14.09938970319754,4.332289834796233,3.9852988204365967,16.910256932503703,4.385248816893484,3.9852975398172408,17.63531726081081,4.444444444444445,4.0,18.455555555555552,457705,20180427-lad-sfo-1
2018-04-28,20180428-lad-sfo-2,4.073209823352004,4.899302024989229,10.334300732442914,4.285888530852587,4.266633823795555,14.967813943673981,4.33942814110742,4.2249219700174905,15.894623719838252,4.4,4.2,16.909999999999997,457705,20180428-lad-sfo-2
2018-04-30,20180430-sdg-sfo-1,4.048521122336507,5.944956852980314,11.030920793379746,4.248322800793318,4.757197840370306,14.630403397113017,4.302038095441666,4.640769458302676,15.509669956007496,4.363636363636363,4.545454545454546,16.499999999999996,457705,20180430-sdg-sfo-1
