Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-05,,,,,,,,,,,,,571466,20180405-cin-pit-1
2018-04-16,4.0,2.0,9.0,4.0,2.0,9.0,4.0,2.0,9.0,4.0,2.0,9.0,571466,20180416-cin-mil-1
