Date,Game_ID,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-07,20180407-lad-sfo-1,,,,,,,,,,,,,446334,20180407-lad-sfo-1
2018-04-10,20180410-ari-sfo-1,6.0,7.0,9.0,6.0,7.0,9.0,6.0,7.0,9.0,6.0,7.0,9.0,446334,20180410-ari-sfo-1
2018-04-11,20180411-ari-sfo-1,4.8,5.800000000000001,5.3999999999999995,4.96,5.96,5.88,4.98,5.98,5.9399999999999995,5.0,6.0,6.0,446334,20180411-ari-sfo-1
2018-04-14,20180414-sfo-sdg-1,3.947368421052632,4.473684210526316,5.6842105263157885,4.253731343283582,4.893390191897655,5.923240938166312,4.293427542994268,4.946673776829757,5.96080522596987,4.333333333333333,5.0,6.0,446334,20180414-sfo-sdg-1
2018-04-15,20180415-sfo-sdg-1,3.969230769230769,4.276923076923077,15.036923076923076,4.182492012779552,4.642555910543131,12.177814696485623,4.215611755297881,4.6956197520991605,11.858548980407837,4.25,4.75,11.55,446334,20180415-sfo-sdg-1
2018-04-18,20180418-sfo-ari-1,3.5971563981042656,3.018957345971564,12.719431279620853,3.9067049917933057,3.793019818554479,11.436668000424625,3.9526586745752623,3.8962077731028693,11.240206604629686,4.0,4.0,11.040000000000001,446334,20180418-sfo-ari-1
2018-04-20,20180420-sfo-laa-1,4.109774436090225,3.377443609022557,20.56872180451128,4.127221761981721,3.834767563456603,16.028014721660124,4.145126928075591,3.9152815059470303,15.459491405354237,4.166666666666667,4.0,14.9,446334,20180420-sfo-laa-1
2018-04-23,20180423-was-sfo-1,4.070908207867897,5.014084507042254,16.543564837299662,4.104407860559774,4.581693252321449,14.803588551631627,4.121825471827006,4.571120436316907,14.454472784383459,4.142857142857143,4.571428571428571,14.085714285714287,446334,20180423-was-sfo-1
2018-04-27,20180427-lad-sfo-1,4.046312450436162,4.66233148295004,12.955717684377483,4.087424179490798,4.4870711364727365,13.404071281320801,4.104381936583278,4.489344767321722,13.272559143718452,4.125,4.5,13.100000000000001,446334,20180427-lad-sfo-1
2018-04-28,20180428-lad-sfo-2,4.030462678003235,5.120129362057274,15.94832298784623,4.074326242077718,4.713738949431822,14.64697176690176,4.090843612743261,4.685276558013289,14.36559714616925,4.111111111111111,4.666666666666667,14.055555555555557,446334,20180428-lad-sfo-2
2018-04-30,20180430-sdg-sfo-1,4.020129254631625,6.0970271434726415,17.051343386471352,4.06394724703036,5.172635917914447,15.28276144442094,4.080038866448882,5.079522721779536,14.940590750486667,4.1,5.0,14.570000000000002,446334,20180430-sdg-sfo-1
