Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-03-30,,,,,,,,,,,,,656305,20180330-laa-oak-1
2018-04-03,4.0,1.0,3.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,1.0,3.0,656305,20180403-tex-oak-1
2018-04-05,4.0,1.0,4.8,4.0,1.0,4.5600000000000005,4.0,1.0,4.53,4.0,1.0,4.5,656305,20180405-tex-oak-1
2018-04-10,4.0,1.9473684210526314,6.884210526315789,4.0,1.720682302771855,6.231982942430703,4.0,1.6935075323290227,6.149340087988269,4.0,1.6666666666666667,6.066666666666666,656305,20180410-oak-lad-1
2018-04-11,4.0,1.1384615384615384,5.270769230769231,4.0,1.2375718849840256,5.324549520766773,4.0,1.2443962415033984,5.314147940823671,4.0,1.25,5.3,656305,20180411-oak-lad-1
2018-04-14,4.767772511848341,6.843601895734596,15.493364928909951,4.466450543438319,4.680543193343187,11.52261617984501,4.432626748756938,4.436230681495422,11.065023310470878,4.4,4.2,10.62,656305,20180414-oak-sea-1
2018-04-20,4.487218045112782,7.266165413533835,13.193684210526317,4.372367824209255,5.350075102196027,11.054146265940542,4.353123617610074,5.091138914331998,10.722290936038732,4.333333333333333,4.833333333333333,10.383333333333333,656305,20180420-bos-oak-1
2018-04-21,4.314715881495872,5.755706653715396,10.717532782904325,4.305593376961501,4.9286504899243075,10.183681868388888,4.296426389637348,4.755387427215554,9.996195746215703,4.285714285714286,4.571428571428571,9.785714285714286,656305,20180421-bos-oak-1
2018-04-22,4.205551149881047,4.799841395717684,11.162379064234736,4.2558835138987074,4.6149232988988125,10.479136326527334,4.253982686384938,4.504042925989134,10.283109719116654,4.25,4.375,10.0625,656305,20180422-bos-oak-1
2018-04-23,4.135204214699286,4.526107140994211,8.36892180898232,4.21754690874433,4.522795160782643,9.35860811477493,4.2210411644072,4.438668622880028,9.338491318967385,4.222222222222222,4.333333333333333,9.277777777777779,656305,20180423-oak-tex-1
