Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-03-30,,,,,,,,,,,,,476704,20180330-laa-oak-1
2018-04-03,4.0,1.0,3.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,1.0,3.0,476704,20180403-tex-oak-1
2018-04-05,4.0,1.0,1.2,4.0,1.0,1.44,4.0,1.0,1.47,4.0,1.0,1.5,476704,20180405-tex-oak-1
2018-04-10,4.473684210526316,1.9473684210526314,9.39473684210526,4.360341151385928,1.720682302771855,7.587420042643922,4.346753766164511,1.6935075323290227,7.375216637781629,4.333333333333333,1.6666666666666667,7.166666666666667,476704,20180410-oak-lad-1
2018-04-11,4.276923076923077,1.1384615384615384,5.4923076923076914,4.259169329073482,1.2375718849840256,5.457124600638977,4.254796081567372,1.2443962415033984,5.419339264294282,4.25,1.25,5.375,476704,20180411-oak-lad-1
2018-04-14,4.938388625592417,6.843601895734596,18.12511848341232,4.6651750353173655,4.680543193343187,13.140235666865367,4.63230703014206,4.436230681495422,12.553497277266274,4.6,4.2,11.98,476704,20180414-oak-sea-1
2018-04-20,4.960902255639097,7.266165413533835,18.33518796992481,4.732708975595181,5.350075102196027,14.261635896948379,4.699877383774585,5.091138914331998,13.683030329635633,4.666666666666667,4.833333333333333,13.1,476704,20180420-bos-oak-1
2018-04-21,4.97474502185527,5.755706653715396,20.58868382710053,4.780640642212241,4.9286504899243075,16.13348396715215,4.748064816003185,4.755387427215554,15.451905618116026,4.714285714285714,4.571428571428571,14.757142857142856,476704,20180421-bos-oak-1
2018-04-22,4.636637589214909,4.799841395717684,16.742379064234733,4.653656413000656,4.6149232988988125,15.054437088207804,4.6409534312750855,4.504042925989134,14.59968420776614,4.625,4.375,14.1,476704,20180422-bos-oak-1
2018-04-23,4.418757498304732,4.526107140994211,11.0125397736164,4.555725258976593,4.522795160782643,12.798973257503565,4.557821853120762,4.438668622880028,12.706107031134332,4.555555555555555,4.333333333333333,12.533333333333333,476704,20180423-oak-tex-1
