Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-01,,,,,,,,,,,,,458015,20180401-was-cin-1
2018-04-05,4.0,5.0,6.0,4.0,5.0,6.0,4.0,5.0,6.0,4.0,5.0,6.0,458015,20180405-cin-pit-1
2018-04-16,4.0,3.2,2.4,4.0,3.44,2.88,4.0,3.4699999999999998,2.94,4.0,3.5,3.0,458015,20180416-cin-mil-1
