Date,Game_ID,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-06,20180406-atl-col-1,,,,,,,,,,,,,518692,20180406-atl-col-1
2018-04-07,20180407-atl-col-1,5.0,8.0,15.7,5.0,8.0,15.7,5.0,8.0,15.7,5.0,8.0,15.7,518692,20180407-atl-col-1
2018-04-09,20180409-atl-was-1,5.0,4.4,11.98,5.0,4.88,12.475999999999999,5.0,4.94,12.538,5.0,5.0,12.6,518692,20180409-atl-was-1
2018-04-10,20180410-atl-was-1,4.052631578947368,2.3157894736842106,6.305263157894737,4.279317697228145,3.1215351812366734,7.9803837953091685,4.306492467670978,3.227036395147314,8.190401279829358,4.333333333333333,3.3333333333333335,8.4,518692,20180410-atl-was-1
2018-04-11,20180411-atl-was-1,4.030769230769231,1.7692307692307694,4.932307692307694,4.200894568690096,2.525878594249201,6.582057507987221,4.225211915233907,2.6364354258296685,6.813928028788486,4.25,2.75,7.05,518692,20180411-atl-was-1
2018-04-13,20180413-atl-chc-1,4.786729857819905,3.009478672985782,12.328909952606635,4.620491421758763,3.1029062313716205,10.691006932819429,4.609122314656361,3.1477060544298627,10.574767924068174,4.6,3.2,10.48,518692,20180413-atl-chc-1
2018-04-16,20180416-phi-atl-1,4.864661654135339,3.3714285714285714,8.92,4.6970380128475,3.2838493610201946,9.139736694145288,4.680953286665254,3.30433076042651,9.18276484195502,4.666666666666667,3.3333333333333335,9.233333333333333,518692,20180416-phi-atl-1
2018-04-17,20180417-phi-atl-1,4.204468188440992,2.885866925692084,6.823992229237495,4.392718552628406,3.0536244977051243,8.038735218335942,4.411060855367154,3.0949085219020946,8.19006537280436,4.428571428571429,3.142857142857143,8.342857142857143,518692,20180417-phi-atl-1
2018-04-18,20180418-phi-atl-1,4.480412371134022,2.2317208564631246,5.497573354480572,4.491503015464524,2.71956819851975,7.219100839464209,4.495387889539469,2.794949817977869,7.4469277769465325,4.5,2.875,7.675,518692,20180418-phi-atl-1
2018-04-19,20180419-nym-atl-1,4.315998122163686,3.863596056543738,5.669521673360806,4.417865770340915,3.3608647844676356,7.0364544985029465,4.431136143552199,3.3403442893893067,7.259261429122166,4.444444444444445,3.3333333333333335,7.48888888888889,518692,20180419-nym-atl-1
2018-04-20,20180420-nym-atl-1,4.208806548901337,6.623593278759156,8.054371391641533,4.359514552257084,4.5672427622712695,7.82731798180749,4.379857726625038,4.3703053414035,7.9063713154112065,4.4,4.2,8.010000000000002,518692,20180420-nym-atl-1
2018-04-21,20180421-nym-atl-1,4.475622362206524,5.401601379790861,5.33817897303811,4.4436742887986185,4.361307188818053,6.798809025831727,4.4481701177105375,4.219357988824126,7.035437091839934,4.454545454545454,4.090909090909091,7.281818181818182,518692,20180421-nym-atl-1
2018-04-23,20180423-atl-cin-1,4.315850155021856,4.930772075206933,9.92749073187382,4.388387379081461,4.316284165323872,8.319217489565848,4.402071725401941,4.196795015021909,8.266101727757231,4.416666666666667,4.083333333333333,8.258333333333335,518692,20180423-atl-cin-1
2018-04-24,20180424-atl-cin-1,4.210023005665989,4.618912309260711,8.678576611893973,4.34219279876396,4.278665501419907,8.067158932041323,4.363189568712957,4.177764045853302,8.066300334028966,4.384615384615385,4.076923076923077,8.100000000000001,518692,20180424-atl-cin-1
2018-04-26,20180426-atl-cin-1,4.8087328768919475,5.4153363466716735,18.285292090668687,4.531420797739003,4.589288281514069,11.415313539769112,4.512871508517906,4.435849981847602,10.748788778464068,4.5,4.285714285714286,10.192857142857145,518692,20180426-atl-cin-1
2018-04-27,20180427-atl-phi-1,4.872634514096294,5.944766602224244,21.33048223407163,4.582986781001828,4.854581148818285,13.174388783596648,4.555206862269841,4.6586950832729705,12.195911929313144,4.533333333333333,4.466666666666667,11.340000000000002,518692,20180427-atl-phi-1
2018-04-28,20180428-atl-phi-1,4.581312823273719,4.961681047183785,20.452317871180146,4.520887530070865,4.657032758553947,13.762972142012963,4.509151443371624,4.521103309691068,12.735437862803488,4.5,4.375,11.8,518692,20180428-atl-phi-1
2018-04-29,20180429-atl-phi-1,4.721017009568729,4.6407950118802095,17.798852087873406,4.570455171571901,4.589057979614764,13.63230856239385,4.5481620506957325,4.479688180085131,12.716726238024263,4.529411764705882,4.352941176470588,11.841176470588236,518692,20180429-atl-phi-1
