Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-03-29,,,,,,,,,,,,,400085,20180329-cle-sea-1
2018-03-31,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,0.0,400085,20180331-cle-sea-1
2018-04-01,3.2,3.8000000000000003,5.52,3.04,3.56,4.784,3.02,3.53,4.691999999999999,3.0,3.5,4.6,400085,20180401-cle-sea-1
2018-04-04,3.1052631578947367,4.368421052631579,2.905263157894737,3.025586353944563,4.0788912579957355,3.0601279317697228,3.0130649246767103,4.039728036261832,3.065031329156113,3.0,4.0,3.0666666666666664,400085,20180404-sea-sfo-1
2018-04-05,3.0615384615384618,2.9692307692307693,1.6984615384615387,3.018402555910543,3.21444089456869,2.2009456869009583,3.009600159936026,3.2336045581767294,2.252197520991604,3.0,3.25,2.3,400085,20180405-sea-min-1
2018-04-07,3.421800947867299,2.5971563981042656,2.1981042654028435,3.247335886527139,2.931202586946048,2.3873053461918485,3.2238368913241606,2.9667593935488603,2.413957198594494,3.2,3.0,2.44,400085,20180407-sea-min-1
2018-04-09,3.2676691729323313,5.667669172932331,4.7566917293233075,3.197448426656526,4.558672877649967,3.7614206673638177,3.182702740979589,4.443015273020196,3.661017516428626,3.1666666666666665,4.333333333333333,3.5666666666666664,400085,20180409-sea-kan-1
2018-04-13,3.1728994657600786,3.661000485672657,3.072559494900437,3.162041206449124,3.7411939178745817,3.086908076317948,3.1533681441416057,3.72964851628604,3.0732076549814646,3.142857142857143,3.7142857142857144,3.057142857142857,400085,20180413-oak-sea-1
2018-04-14,3.1129262490087237,4.81919111816019,2.006788263283109,3.1356824997807835,4.271293116035744,2.5847709577490185,3.1314081829981903,4.197912587091778,2.633171550569011,3.125,4.125,2.675,400085,20180414-oak-sea-1
2018-04-17,3.4165145271503836,6.592248708987533,3.4418548849825257,3.265175010763884,5.1295710508253975,3.1264065098943514,3.2440644307003748,4.950442583327002,3.095788744796458,3.2222222222222223,4.777777777777778,3.0666666666666664,400085,20180417-hou-sea-1
