Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-03-29,,,,,,,,,,,,,649557,20180329-nyy-tor-1
2018-03-30,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,3.0,1.0,0.0,649557,20180330-nyy-tor-1
2018-04-02,2.4,1.6,0.0,2.48,1.52,0.0,2.49,1.51,0.0,2.5,1.5,0.0,649557,20180402-chw-tor-1
2018-04-03,2.6842105263157894,2.7368421052631575,8.857894736842104,2.6673773987206824,2.4136460554371,6.738379530916844,2.6668444207439013,2.3734168777496336,6.484295427276363,2.6666666666666665,2.3333333333333335,6.233333333333333,649557,20180403-chw-tor-1
2018-04-09,2.815384615384615,7.415384615384614,20.921538461538457,2.7607667731629393,5.666709265175719,15.48752715654952,2.7551959216313477,5.456739304278289,14.815612155137943,2.75,5.25,14.149999999999999,649557,20180409-tor-bal-1
2018-04-10,3.2701421800947865,7.255924170616113,14.04170616113744,3.049787279215424,5.97766635908575,12.575120242362875,3.0244636922633514,5.7905672329155164,12.259737219512797,3.0,5.6,11.919999999999998,649557,20180410-tor-bal-1
2018-04-11,3.536842105263158,5.3353383458646615,10.006917293233084,3.2414444610432827,5.175374084989068,10.643825784634608,3.203736451600035,5.093980707220127,10.558090003607454,3.1666666666666665,5.0,10.433333333333332,649557,20180411-tor-bal-1
2018-04-13,3.7008256435162705,4.508499271491016,13.084749878581837,3.377471592088022,4.785277538944305,12.088490294262943,3.331583850297269,4.7577729442524115,11.865348153949075,3.2857142857142856,4.714285714285714,11.614285714285714,649557,20180413-tor-cle-1
2018-04-18,3.8045995241871533,5.71958762886598,21.692355273592387,3.4787362275251374,5.308205800390552,16.287163137482978,3.4272907701224877,5.222010029214519,15.593110174683675,3.375,5.125,14.899999999999999,649557,20180418-kan-tor-1
2018-04-20,4.213708205101455,8.895675760262897,17.58814355015388,3.7066527810085863,6.760235600227496,15.30027082683134,3.631270956323372,6.49021407928329,14.82877453787437,3.5555555555555554,6.222222222222222,14.32222222222222,649557,20180420-tor-nyy-1
