Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-03-30,,,,,,,,,,,,,605486,20180330-mil-sdg-1
2018-04-04,4.0,6.0,25.2,4.0,6.0,25.2,4.0,6.0,25.2,4.0,6.0,25.2,605486,20180404-col-sdg-1
2018-04-06,4.0,3.5999999999999996,15.48,4.0,3.92,16.776,4.0,3.9599999999999995,16.938,4.0,4.0,17.1,605486,20180406-sdg-hou-1
2018-04-07,4.0,3.789473684210525,8.147368421052633,4.0,3.9488272921108747,10.73091684434968,4.0,3.9738701506465803,11.064684708705506,4.0,4.0,11.4,605486,20180407-sdg-hou-1
2018-04-09,4.0,2.215384615384615,7.255384615384616,4.0,2.840127795527157,9.402632587859426,4.0,2.920015993602559,9.721550979608157,4.0,3.0,10.05,605486,20180409-sdg-col-1
2018-04-11,4.0,4.052132701421801,5.6218009478673,4.0,3.8103151207323145,7.909376862837965,4.0,3.8025711014365755,8.26758960615221,4.0,3.8,8.64,605486,20180411-sdg-col-1
2018-04-12,3.6345864661654135,4.033082706766917,3.5675187969924824,3.798300761886654,3.848574416362229,6.314061575652222,3.8162315867539407,3.838852296854493,6.748267782860008,3.8333333333333335,3.8333333333333335,7.2,605486,20180412-sfo-sdg-1
2018-04-15,3.4099077221952405,2.605148130160272,2.3044196211753287,3.6551463628038627,3.1584330759009207,5.18179948373332,3.6851781367866567,3.2224894341792503,5.664771642060099,3.7142857142857144,3.2857142857142856,6.171428571428572,605486,20180415-sfo-sdg-1
2018-04-18,3.961459159397304,5.170182394924662,10.142093576526566,3.8739092522657703,4.2713281206608364,8.3892938910215,3.8734404202502883,4.192924784411382,8.418960718867822,3.875,4.125,8.5125,605486,20180418-lad-sdg-1
2018-04-23,3.9746492097438844,4.769704240780345,8.724521412550207,3.8928002356505806,4.230677596246156,8.03132860008792,3.8898551815757894,4.167902464519443,8.10522182265386,3.888888888888889,4.111111111111111,8.233333333333333,605486,20180423-sdg-col-1
