Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-03-29,,,,,,,,,,,,,572039,20180329-laa-oak-1
2018-03-31,5.0,6.0,3.0,5.0,6.0,3.0,5.0,6.0,3.0,5.0,6.0,3.0,572039,20180331-laa-oak-1
2018-04-01,4.4,4.2,7.199999999999999,4.48,4.4399999999999995,6.640000000000001,4.49,4.47,6.569999999999999,4.5,4.5,6.5,572039,20180401-laa-oak-1
2018-04-02,4.210526315789473,4.105263157894736,11.226315789473682,4.307036247334755,4.281449893390191,9.904690831556502,4.320090654579389,4.30702572990268,9.73586188508199,4.333333333333333,4.333333333333333,9.566666666666666,572039,20180402-tex-oak-1
2018-04-06,4.123076923076923,3.6461538461538456,6.563076923076923,4.220830670926518,3.921661341853035,7.123782747603833,4.235203918432627,3.960407836865254,7.153951019592164,4.25,4.0,7.175,572039,20180406-oak-laa-1
2018-04-07,4.075829383886256,5.701421800947867,5.387203791469195,4.1693273776957565,5.106058255281273,6.278625031642727,4.184326165169427,5.0505390231642195,6.363552544730535,4.2,5.0,6.44,572039,20180407-oak-laa-1
2018-04-13,4.04812030075188,6.1759398496240605,9.155639097744361,4.135174174622792,5.488064862222102,8.178909184740538,4.15045283827651,5.408788373562444,8.079296678940612,4.166666666666667,5.333333333333333,7.983333333333334,572039,20180413-oak-sea-1
2018-04-15,4.031083050024284,5.405536668285576,8.038368139873725,4.110934215620491,5.221219280559151,7.788178710852059,4.126296258411817,5.18259450943695,7.745446571075537,4.142857142857143,5.142857142857143,7.700000000000001,572039,20180415-oak-sea-1
2018-04-16,4.0203013481364005,4.22426645519429,7.331324345757335,4.0928889139771645,4.697234202989885,7.4973015991420855,4.108212575240158,4.726895888620667,7.495525447668474,4.125,4.75,7.487500000000001,572039,20180416-chw-oak-1
2018-04-17,4.01335350268635,5.516457148818528,10.195383652391634,4.07897224711534,5.192056344315809,8.72623426855437,4.0941774180557085,5.151417073726216,8.559644748980986,4.111111111111111,5.111111111111111,8.4,572039,20180417-chw-oak-1
2018-04-18,4.008823782852219,7.037345971563981,15.454795346833262,4.067944479011152,5.863442681030378,11.09646886587826,4.082976156040432,5.728097225733186,10.598282186333742,4.1,5.6,10.13,572039,20180418-chw-oak-1
