Date,Game_ID,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-04,20180404-chw-tor-1,,,,,,,,,,,,,570560,20180404-chw-tor-1
2018-04-07,20180407-det-chw-1,4.0,4.0,12.2,4.0,4.0,12.2,4.0,4.0,12.2,4.0,4.0,12.2,570560,20180407-det-chw-1
2018-04-09,20180409-tam-chw-1,4.0,2.2,4.880000000000001,4.0,2.44,5.856,4.0,2.47,5.977999999999999,4.0,2.5,6.1,570560,20180409-tam-chw-1
2018-04-11,20180411-tam-chw-1,4.473684210526316,3.0526315789473677,5.647368421052631,4.360341151385928,3.0021321961620466,6.088059701492537,4.346753766164511,3.0005332622317025,6.159005465937875,4.333333333333333,3.0,6.233333333333333,570560,20180411-tam-chw-1
2018-04-12,20180412-chw-min-1,4.276923076923077,2.615384615384615,4.547692307692308,4.259169329073482,2.720766773162939,5.221035143769969,4.254796081567372,2.7351959216313473,5.321250099960016,4.25,2.75,5.425,570560,20180412-chw-min-1
2018-04-16,20180416-chw-oak-1,3.786729857819905,1.6113744075829384,3.953554502369669,3.965499220159887,2.0862152032075514,4.7030336188664155,3.9833669070066526,2.1435364622370434,4.8191326580613065,4.0,2.2,4.9399999999999995,570560,20180416-chw-oak-1
2018-04-18,20180418-chw-oak-1,3.499248120300752,1.3879699248120303,3.6051127819548876,3.7707587630546087,1.8671264242934553,4.359533035459646,3.8026551308673553,1.93339058108273,4.484833536005294,3.8333333333333335,2.0,4.616666666666666,570560,20180418-chw-oak-1
2018-04-20,20180420-hou-chw-1,5.092763477416222,4.791160757649345,7.710344827586206,4.529162759087673,3.5048688530236,6.303487755505326,4.476577256314502,3.3891176849312337,6.205251558131626,4.428571428571429,3.2857142857142856,6.128571428571428,570560,20180420-hou-chw-1
2018-04-22,20180422-hou-chw-1,4.366851704996035,3.1292624900872323,5.035876288659794,4.280418914863103,2.9347434384312447,5.278120267964385,4.265154086559127,2.9038481194154966,5.316754902816606,4.25,2.875,5.3625,570560,20180422-hou-chw-1
2018-04-23,20180423-sea-chw-1,4.241301966511919,2.400552918470607,9.643779667205676,4.2384064027902015,2.644879139852312,7.25902937368492,4.230763635405948,2.6569192615446604,7.02662010775649,4.222222222222222,2.6666666666666665,6.822222222222222,570560,20180423-sea-chw-1
2018-04-25,20180425-sea-chw-1,4.1594485135717365,4.9784058595433,13.8012839293408,4.205115080578183,3.671955995162246,9.30350999548382,4.203317098888554,3.530289683550879,8.795628312326501,4.2,3.4,8.33,570560,20180425-sea-chw-1
2018-04-26,20180426-chw-kan-1,4.105677359665104,4.311223936173251,16.363814756223622,4.178162975416406,3.5836610312100614,10.892987813356147,4.180920500930386,3.4718750941790133,10.18407545596242,4.181818181818182,3.3636363636363638,9.518181818181818,570560,20180426-chw-kan-1
2018-04-29,20180429-chw-kan-1,4.07017796698556,4.878521650911643,11.874609980183754,4.155961823387832,3.884764606031308,9.909430921165546,4.162311174027552,3.731915844573137,9.445127642049007,4.166666666666667,3.5833333333333335,8.975,570560,20180429-chw-kan-1
