Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-04,,,,,,,,,,,,,518586,20180404-was-atl-1
2018-04-11,4.0,7.0,6.2,4.0,7.0,6.2,4.0,7.0,6.2,4.0,7.0,6.2,518586,20180411-atl-was-1
