Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-03-31,,,,,,,,,,,,,541645,20180331-chw-kan-1
2018-04-04,4.0,4.0,6.0,4.0,4.0,6.0,4.0,4.0,6.0,4.0,4.0,6.0,541645,20180404-chw-tor-1
2018-04-05,4.0,4.0,6.3,4.0,4.0,6.26,4.0,4.0,6.255,4.0,4.0,6.25,541645,20180405-det-chw-1
2018-04-07,4.473684210526316,5.421052631578947,10.610526315789473,4.360341151385928,5.081023454157783,9.553518123667377,4.346753766164511,5.040261298493534,9.426063191574459,4.333333333333333,5.0,9.299999999999999,541645,20180407-det-chw-1
2018-04-08,4.692307692307692,3.5846153846153848,8.903076923076922,4.539936102236422,3.9352076677316297,8.696191693290734,4.51999200319872,3.9688004798080763,8.650083166733308,4.5,4.0,8.6,541645,20180408-det-chw-1
2018-04-09,4.42654028436019,2.208530805687204,7.788625592417061,4.414009358081349,3.0174177901536003,8.067371653016062,4.4075107783369845,3.1102958557859037,8.076834734553646,4.4,3.2,8.08,541645,20180409-tam-chw-1
2018-04-11,4.63609022556391,2.8631578947368426,4.942556390977444,4.532203224097892,3.215603873263347,6.4401889370255185,4.5163915824673895,3.2737953746265713,6.5925676313340675,4.5,3.3333333333333335,6.733333333333333,541645,20180411-tam-chw-1
2018-04-12,4.4108790675085,2.5575522098105883,5.316949975716368,4.436766470967904,2.997617056379367,6.361252543912407,4.433480188795953,3.0692758716984083,6.497425475988048,4.428571428571429,3.142857142857143,6.628571428571428,541645,20180412-chw-min-1
2018-04-16,4.268358445678033,1.670420301348137,4.513275178429819,4.365719114908976,2.510004612454951,5.8144887189280645,4.371412487868371,2.629802738224956,5.996647899363167,4.375,2.75,6.175,541645,20180416-chw-oak-1
2018-04-17,4.176516613635179,1.4409785613687345,2.9686714308069493,4.31092688116146,2.2837749123583295,4.9433589036623315,4.3232403356399365,2.4184175312851273,5.218883432889918,4.333333333333333,2.5555555555555554,5.488888888888889,541645,20180417-chw-oak-1
2018-04-20,4.1166393795777685,1.6306074967686346,2.9792985781990535,4.267508722655737,2.244148283490807,4.671986211158134,4.284794816871656,2.368651839079193,4.954974151596447,4.3,2.5,5.24,541645,20180420-hou-chw-1
2018-04-22,3.7400727588392857,1.08071433874551,1.9745835213222243,4.100958178004453,1.9492673787578507,4.0580875971578125,4.143266961469849,2.1077306316021307,4.409154028384598,4.181818181818182,2.272727272727273,4.763636363636364,541645,20180422-hou-chw-1
2018-04-23,3.8273881424873664,1.053600584057875,3.326811100892206,4.088377630036134,1.830977765877783,4.300072175496305,4.128530645205758,1.9937904128996726,4.5727870748641575,4.166666666666667,2.1666666666666665,4.866666666666666,541645,20180423-sea-chw-1
