Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-03-29,,,,,,,,,,,,,462101,20180329-hou-tex-1
2018-03-31,4.0,1.0,15.2,4.0,1.0,15.2,4.0,1.0,15.2,4.0,1.0,15.2,462101,20180331-hou-tex-1
2018-04-01,4.0,2.2,24.74,4.0,2.04,23.468,4.0,2.02,23.308999999999997,4.0,2.0,23.15,462101,20180401-hou-tex-1
2018-04-02,4.0,2.1052631578947363,17.28421052631579,4.0,2.0255863539445627,18.254584221748402,4.0,2.0130649246767103,18.34730035995201,4.0,2.0,18.433333333333334,462101,20180402-tex-oak-1
2018-04-03,4.415384615384616,1.6461538461538459,11.350769230769231,4.280766773162939,1.7376357827476039,13.971603833865816,4.2651959216313475,1.7444042383046785,14.277258896441424,4.25,1.75,14.575,462101,20180403-tex-oak-1
2018-04-05,4.2559241706161135,2.549763033175355,6.993364928909954,4.2152848662023015,2.2652762920439975,10.71307273336001,4.207830496951862,2.232319768750767,11.18889684767716,4.2,2.2,11.66,462101,20180405-tex-oak-1
2018-04-06,4.162406015037594,3.8105263157894735,6.630375939849625,4.171862072711964,3.018567218502574,9.762449553868512,4.169637816302878,2.9247003864659837,10.235341507482051,4.166666666666667,2.8333333333333335,10.716666666666667,462101,20180406-tor-tex-1
2018-04-07,4.458960660514814,4.231665857212239,9.841525012141817,4.320366988401146,3.373885455313278,10.827194204908187,4.302960062907727,3.257908728905926,11.112742431386003,4.285714285714286,3.142857142857143,11.428571428571429,462101,20180407-tor-tex-1
2018-04-09,4.299762093576527,4.49817605075337,8.509024583663761,4.268253950868703,3.638400125573876,10.041970502452989,4.259580838058285,3.50734942492287,10.380676292371742,4.25,3.375,10.75,462101,20180409-laa-tex-1
2018-04-11,4.539408481560692,3.9854467685566743,14.118601011945126,4.377884536018191,3.5427546767063927,12.268008442689482,4.355613108773283,3.4415462693244643,12.263830722401751,4.333333333333333,3.3333333333333335,12.322222222222223,462101,20180411-laa-tex-1
