Date,Game_ID,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-03,20180403-stl-mil-1,,,,,,,,,,,,,572761,20180403-stl-mil-1
2018-04-04,20180404-stl-mil-1,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,4.0,4.0,3.0,572761,20180404-stl-mil-1
2018-04-07,20180407-ari-stl-1,4.0,5.2,6.8999999999999995,4.0,5.04,6.38,4.0,5.02,6.3149999999999995,4.0,5.0,6.25,572761,20180407-ari-stl-1
2018-04-08,20180408-ari-stl-1,4.0,5.105263157894736,8.226315789473682,4.0,5.025586353944563,7.57633262260128,4.0,5.01306492467671,7.48876149846687,4.0,5.0,7.3999999999999995,572761,20180408-ari-stl-1
2018-04-09,20180409-mil-stl-1,4.0,3.4,6.0553846153846145,4.0,3.8953354632587858,6.2914504792332275,4.0,3.9488164734106364,6.29836025589764,4.0,4.0,6.3,572761,20180409-mil-stl-1
2018-04-13,20180413-stl-cin-1,4.38388625592417,3.6303317535545023,4.882464454976303,4.233225271719159,3.9197458782796155,5.523801046863901,4.216313374378469,3.9598881547597715,5.58488081902859,4.2,4.0,5.64,572761,20180413-stl-cin-1
2018-04-15,20180415-stl-cin-1,4.609022556390978,4.130827067669173,7.556390977443608,4.387883150217973,4.137632311599419,6.870385289204569,4.360330222051096,4.151027858157999,6.8005307743492756,4.333333333333333,4.166666666666667,6.733333333333333,572761,20180415-stl-cin-1
2018-04-17,20180417-stl-chc-1,4.393394851869841,3.730451675570666,4.8810101991257895,4.318326434334895,3.9336276585670267,5.638361064125633,4.302475907793212,3.9662198033509584,5.708643332046913,4.285714285714286,4.0,5.771428571428571,572761,20180417-stl-chc-1
2018-04-21,20180421-cin-stl-1,4.603806502775576,4.170816812053926,10.992466296590008,4.429212016802894,4.107090917468943,8.381188054849911,4.402350637628336,4.1142412394601715,8.112907542436144,4.375,4.125,7.8625,572761,20180421-cin-stl-1
2018-04-22,20180422-cin-stl-1,4.397162380679152,4.112357206196861,9.283866256324659,4.364907242474212,4.091046498834563,8.024437184634655,4.350165811328394,4.0994241652965515,7.838863704106955,4.333333333333333,4.111111111111111,7.655555555555556,572761,20180422-cin-stl-1
2018-04-24,20180424-nym-stl-1,4.262438604049979,5.77032313657906,8.237769926755709,4.313951209227913,4.77653795719497,7.769670846740998,4.308517833687287,4.682288243368605,7.643940737051624,4.3,4.6,7.510000000000001,572761,20180424-nym-stl-1
2018-04-26,20180426-nym-stl-1,4.511167967835339,5.510545462852444,8.562264775926762,4.404097965394639,4.805900851724078,7.95761598293443,4.384688741883449,4.717286099027353,7.815349998259127,4.363636363636363,4.636363636363637,7.663636363636365,572761,20180426-nym-stl-1
2018-04-28,20180428-stl-pit-1,4.339455195365463,5.003119400013275,6.693775422161964,4.353742719905529,4.7054763539446425,7.339840118565511,4.345119989217308,4.64350666866421,7.320047244793705,4.333333333333333,4.583333333333333,7.275000000000001,572761,20180428-stl-pit-1
