Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-03-29,,,,,,,,,,,,,571875,20180329-col-ari-1
2018-03-31,5.0,8.0,23.0,5.0,8.0,23.0,5.0,8.0,23.0,5.0,8.0,23.0,571875,20180331-col-ari-1
