Date,Game_ID,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-05,20180405-det-chw-1,,,,,,,,,,,,,600869,20180405-det-chw-1
2018-04-07,20180407-det-chw-1,6.0,9.0,6.5,6.0,9.0,6.5,6.0,9.0,6.5,6.0,9.0,6.5,600869,20180407-det-chw-1
2018-04-08,20180408-det-chw-1,5.3999999999999995,7.199999999999999,8.0,5.4799999999999995,7.44,7.8,5.49,7.469999999999999,7.7749999999999995,5.5,7.5,7.75,600869,20180408-det-chw-1
2018-04-09,20180409-det-cle-1,4.736842105263157,4.263157894736842,4.2105263157894735,4.946695095948828,5.119402985074627,4.9893390191897655,4.973336888414878,5.226503132915611,5.078989468070924,5.0,5.333333333333333,5.166666666666667,600869,20180409-det-cle-1
2018-04-10,20180410-det-cle-1,4.43076923076923,2.4923076923076923,2.4615384615384617,4.680894568690096,3.6820447284345055,3.5884984025559103,4.715211915233907,3.8404558176729306,3.7320621751299483,4.75,4.0,3.875,600869,20180410-det-cle-1
2018-04-11,20180411-det-cle-1,4.265402843601896,1.919431279620853,10.921800947867299,4.522092747895249,3.0565241178824287,8.465589044675447,4.5605020124539735,3.2260272349791452,8.224444884909836,4.6,3.4,8.0,600869,20180411-det-cle-1
2018-04-17,20180417-bal-det-1,4.1684210526315795,1.5834586466165415,8.027067669172933,4.416787038420274,2.641724770143822,7.3631838985237605,4.457499447004084,2.8169537421645154,7.264356938318466,4.5,3.0,7.166666666666667,600869,20180417-bal-det-1
2018-04-18,20180418-bal-det-1,4.108790675084993,2.4390480815930062,10.672899465760079,4.342047164829847,2.8852959698750698,8.822309424974652,4.384043724558385,3.0069026440157796,8.586664789972165,4.428571428571429,3.142857142857143,8.357142857142858,600869,20180418-bal-det-1
2018-04-19,20180419-bal-det-1,4.0710547184773995,3.674226804123711,14.497842981760506,4.286407484762924,3.391954564240312,10.917080723405588,4.329054565526194,3.435468184817953,10.464292854682329,4.375,3.5,10.025,600869,20180419-bal-det-1
2018-04-20,20180420-kan-det-1,4.388972927859789,6.865839027698085,22.438448698555106,4.393318297737738,4.8314370794048,14.929712039680293,4.4160761026639,4.6759867393743235,13.996760592057617,4.444444444444445,4.555555555555555,13.100000000000001,600869,20180420-kan-det-1
2018-04-20,20180420-kan-det-2,4.257027143472642,5.554485135717363,15.844618698836706,4.338394914688364,4.57569326880271,13.263834434207217,4.366588895003602,4.476648437375469,12.688829250830526,4.4,4.4,12.09,600869,20180420-kan-det-2
2018-04-25,20180425-det-pit-1,4.1703493452275575,4.355798719581494,10.501304976042125,4.293929849997934,4.237247379550829,11.52096765175773,4.326206929383359,4.203830756822045,11.291078600028241,4.363636363636363,4.181818181818182,10.990909090909092,600869,20180425-det-pit-1
2018-04-25,20180425-det-pit-2,4.784969991182243,7.259579592107633,20.578538717537853,4.506525776188991,5.329186951511135,15.132087758505822,4.498371843025666,5.108597149227369,14.295483098224919,4.5,4.916666666666667,13.450000000000001,600869,20180425-det-pit-2
2018-04-27,20180427-det-bal-1,4.521961931265451,5.832386480057448,17.771268073065844,4.446279880180771,5.052154742172813,14.783346860234122,4.4501770288528215,4.904686255795998,14.092840392914448,4.461538461538462,4.769230769230769,13.353846153846153,600869,20180427-det-bal-1
2018-04-28,20180428-det-bal-1,4.347376580927436,3.881575173840391,12.830587810770185,4.395339910414404,4.475483865329689,13.438353820073312,4.4090095425964355,4.456165804759434,13.078429782974396,4.428571428571429,4.428571428571429,12.614285714285714,600869,20180428-det-bal-1
2018-04-29,20180429-det-bal-1,4.565415647333404,5.591621944995085,11.684441133185421,4.4618812590462245,4.973395685032773,12.993942961694504,4.460371330124148,4.851061261316244,12.75874487675987,4.466666666666667,4.733333333333333,12.4,600869,20180429-det-bal-1
2018-04-30,20180430-tam-det-1,4.376656390464805,4.726430762669759,14.02652643709102,4.412682064243675,4.763191272472438,13.601747253996303,4.4221826910808275,4.697512363437621,13.251582793718136,4.4375,4.625,12.79375,600869,20180430-tam-det-1
