Date,Game_ID,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-03,20180403-stl-mil-1,,,,,,,,,,,,,500874,20180403-stl-mil-1
2018-04-04,20180404-stl-mil-1,4.0,4.0,9.0,4.0,4.0,9.0,4.0,4.0,9.0,4.0,4.0,9.0,500874,20180404-stl-mil-1
2018-04-07,20180407-ari-stl-1,4.0,5.2,3.6000000000000005,4.0,5.04,4.32,4.0,5.02,4.409999999999999,4.0,5.0,4.5,500874,20180407-ari-stl-1
2018-04-08,20180408-ari-stl-1,4.0,5.105263157894736,17.14736842105263,4.0,5.025586353944563,14.366311300639659,4.0,5.01306492467671,14.046287161711772,4.0,5.0,13.733333333333334,500874,20180408-ari-stl-1
2018-04-09,20180409-mil-stl-1,4.0,3.4,10.024615384615386,4.0,3.8953354632587858,10.332728434504793,4.0,3.9488164734106364,10.321269092363055,4.0,4.0,10.3,500874,20180409-mil-stl-1
2018-04-13,20180413-stl-cin-1,4.0,3.6303317535545023,6.176303317535546,4.0,3.9197458782796155,7.922875037767127,4.0,3.9598881547597715,8.088640547125802,4.0,4.0,8.24,500874,20180413-stl-cin-1
2018-04-15,20180415-stl-cin-1,4.0,4.130827067669173,6.111879699248122,4.0,4.137632311599419,7.535032607662328,4.0,4.151027858157999,7.704814387939113,4.0,4.166666666666667,7.866666666666667,500874,20180415-stl-cin-1
2018-04-17,20180417-stl-chc-1,4.0,3.730451675570666,7.205245264691598,4.0,3.9336276585670267,7.833601039413845,4.0,3.9662198033509584,7.944880119260897,4.0,4.0,8.057142857142859,500874,20180417-stl-chc-1
2018-04-21,20180421-cin-stl-1,4.346867565424266,4.170816812053926,5.746582077716099,4.162666689825075,4.107090917468943,7.047335158397355,4.143184631113092,4.1142412394601715,7.23684928348606,4.125,4.125,7.425000000000001,500874,20180421-cin-stl-1
2018-04-22,20180422-cin-stl-1,4.228157112305045,4.112357206196861,3.7798967190026618,4.138295879198869,4.091046498834563,5.991499629012721,4.124613602749617,4.0994241652965515,6.298230855928291,4.111111111111111,4.111111111111111,6.6000000000000005,500874,20180422-cin-stl-1
2018-04-24,20180424-nym-stl-1,4.489978457561397,5.77032313657906,4.532990952175787,4.258625153921659,4.77653795719497,5.992686629806941,4.228730201002613,4.682288243368605,6.262759911542058,4.2,4.6,6.540000000000001,500874,20180424-nym-stl-1
2018-04-26,20180426-nym-stl-1,4.661974083232914,5.510545462852444,4.016017224541546,4.356041749324961,4.805900851724078,5.599447846313111,4.313690195512917,4.717286099027353,5.903347336936641,4.2727272727272725,4.636363636363637,6.218181818181819,500874,20180426-nym-stl-1
2018-04-28,20180428-stl-pit-1,5.111446965459045,5.003119400013275,7.940928803724318,4.560897819821984,4.7054763539446425,6.8580925979087874,4.487142569620749,4.64350666866421,6.911022592216916,4.416666666666667,4.583333333333333,7.008333333333334,500874,20180428-stl-pit-1
