Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-03-31,,,,,,,,,,,,,471865,20180331-col-ari-1
2018-04-02,4.0,2.0,9.0,4.0,2.0,9.0,4.0,2.0,9.0,4.0,2.0,9.0,471865,20180402-col-sdg-1
2018-04-03,4.6,5.0,13.02,4.5200000000000005,4.6000000000000005,12.484,4.51,4.55,12.416999999999998,4.5,4.5,12.35,471865,20180403-col-sdg-1
2018-04-06,4.31578947368421,4.526315789473684,6.852631578947369,4.332622601279318,4.383795309168444,7.985501066098081,4.3331555792561,4.359285428609519,8.111358485535261,4.333333333333333,4.333333333333333,8.233333333333333,471865,20180406-atl-col-1
2018-04-07,4.184615384615385,3.8923076923076922,16.966153846153844,4.239233226837061,3.995271565495208,14.503361022364215,4.244804078368653,3.9988084766093563,14.234372051179529,4.25,4.0,13.975,471865,20180407-atl-col-1
2018-04-11,4.497630331753554,3.5497630331753554,13.984834123222747,4.416663264222896,3.7631490841982345,13.26648320689852,4.408163056493588,3.7827528446761685,13.145370044912228,4.4,3.8,13.02,471865,20180411-sdg-col-1
2018-04-13,4.3157894736842115,4.4451127819548875,13.515338345864661,4.3326226012793185,4.214320209688591,13.152223975663086,4.3331555792561,4.190212836184368,13.063525098451382,4.333333333333333,4.166666666666667,12.966666666666667,471865,20180413-col-was-1
2018-04-14,4.203982515784363,3.5794074793589123,19.776687712481788,4.2729754220696154,3.817239693010018,16.388621402415872,4.279664402553423,3.8385541243644825,15.975502096971447,4.285714285714286,3.857142857142857,15.571428571428571,471865,20180414-col-was-1
2018-04-15,4.133227597145123,3.0315622521808088,12.916796193497227,4.228571413757948,3.5216353275293435,13.722738608088507,4.239620758238347,3.575301430285899,13.688055722370152,4.25,3.625,13.625,471865,20180415-col-was-1
2018-04-17,4.087632361379167,4.047467529080381,10.720739658859738,4.194326722080449,3.8929452506636517,12.640624039890191,4.20854197650648,3.8897845250216116,12.755765813455719,4.222222222222222,3.888888888888889,12.833333333333334,471865,20180417-col-pit-1
2018-04-18,4.057906074967686,3.3529340801378713,9.28899784575614,4.167190733099152,3.628612373979086,11.783140804950616,4.183738436886706,3.665017568630208,12.011718318532056,4.2,3.7,12.2,471865,20180418-col-pit-1
