Date,Game_ID,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-05,20180405-bal-nyy-1,,,,,,,,,,,,,544369,20180405-bal-nyy-1
2018-04-06,20180406-bal-nyy-1,4.0,2.0,18.2,4.0,2.0,18.2,4.0,2.0,18.2,4.0,2.0,18.2,544369,20180406-bal-nyy-1
2018-04-07,20180407-bal-nyy-1,5.2,2.6,25.7,5.04,2.52,24.7,5.02,2.51,24.575,5.0,2.5,24.45,544369,20180407-bal-nyy-1
2018-04-12,20180412-nyy-bos-1,4.63157894736842,5.157894736842104,22.242105263157892,4.665245202558635,4.494669509594883,22.429850746268656,4.666311158512198,4.413678176243168,22.433795493934145,4.666666666666667,4.333333333333333,22.433333333333334,544369,20180412-nyy-bos-1
2018-04-13,20180413-nyy-det-1,4.369230769230769,4.261538461538461,15.57846153846154,4.478466453674121,4.075015974440895,17.873047923322684,4.489608156737305,4.038776489404238,18.128659136345465,4.5,4.0,18.375,544369,20180413-nyy-det-1
2018-04-19,20180419-tor-nyy-1,4.611374407582938,5.696682464454975,12.093364928909955,4.6001012567266315,4.990421440295277,15.220565731130726,4.600012738608705,4.895642113648534,15.613224639065562,4.6,4.8,16.0,544369,20180419-tor-nyy-1
2018-04-20,20180420-tor-nyy-1,4.38796992481203,5.076691729323308,10.049473684210529,4.479061290454009,4.790654190376598,13.461634267244305,4.489749349707162,4.731051383586996,13.938501807589592,4.5,4.666666666666667,14.416666666666666,544369,20180420-tor-nyy-1
2018-04-21,20180421-tor-nyy-1,4.250607090820787,5.049538610976202,8.686546867411368,4.39315415565848,4.8281948955944065,12.159449752939706,4.411115610288173,4.77423354489617,12.69601453324155,4.428571428571429,4.714285714285714,13.242857142857144,544369,20180421-tor-nyy-1
2018-04-23,20180423-min-nyy-1,4.510547184773989,6.419825535289452,11.119286280729579,4.491867760391617,5.5068086225234145,12.735379341788354,4.49543480439732,5.379298355940293,13.12613908416845,4.5,5.25,13.55,544369,20180423-min-nyy-1
2018-04-24,20180424-min-nyy-1,4.678055396171301,9.01403161024464,17.30715142663398,4.567996404786377,6.779263105338489,15.202117630525198,4.5608768458085835,6.497402257876775,15.210916791509682,4.555555555555555,6.222222222222222,15.288888888888888,544369,20180424-min-nyy-1
2018-04-25,20180425-min-nyy-1,4.448048255062473,8.67005601034037,22.189433864713486,4.488680786138116,6.9497280962978065,17.505899371913625,4.494167345400665,6.676118040922871,17.172093315809235,4.5,6.4,16.93,544369,20180425-min-nyy-1
2018-04-26,20180426-min-nyy-1,4.6341840901432905,8.106859548027115,26.23978206614544,4.55586808989168,6.956333820418358,19.699502857533425,4.549887846337896,6.711795581390487,19.047819372101653,4.545454545454546,6.454545454545454,18.5,544369,20180426-min-nyy-1
2018-04-28,20180428-nyy-laa-1,4.421147446169017,6.727273416833382,18.500203092851937,4.486600544585625,6.587940688001716,17.64347538897647,4.493326856069941,6.432862623498816,17.417726320867082,4.5,6.25,17.224999999999998,544369,20180428-nyy-laa-1
2018-04-30,20180430-nyy-hou-1,4.2800399210405695,8.158871492959914,14.3789594932575,4.42872454461734,7.112708585289482,16.282394747742373,4.445619914982702,6.874525490778802,16.332921384469078,4.461538461538462,6.615384615384615,16.376923076923074,544369,20180430-nyy-hou-1
