Date,Game_ID,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-07,20180407-ari-stl-1,,,,,,,,,,,,,518614,20180407-ari-stl-1
2018-04-08,20180408-ari-stl-1,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,518614,20180408-ari-stl-1
2018-04-13,20180413-ari-lad-1,4.0,3.5999999999999996,1.2,4.0,3.52,1.44,4.0,3.51,1.47,4.0,3.5,1.5,518614,20180413-ari-lad-1
2018-04-17,20180417-sfo-ari-1,4.473684210526316,5.6842105263157885,15.884210526315789,4.360341151385928,5.134328358208955,12.524093816631131,4.346753766164511,5.066924410078657,12.125743234235435,4.333333333333333,5.0,11.733333333333334,518614,20180417-sfo-ari-1
2018-04-18,20180418-sfo-ari-1,3.861538461538461,3.7384615384615385,9.286153846153846,3.9784025559105434,3.973546325878594,9.007744408945689,3.989600159936025,3.988392642942823,8.910045581767292,4.0,4.0,8.8,518614,20180418-sfo-ari-1
2018-04-20,20180420-sdg-ari-1,4.298578199052132,3.454976303317536,8.024644549763034,4.216664897395906,3.74649071949437,8.306262401907547,4.208163158811729,3.774590095137008,8.280563802380053,4.2,3.8,8.24,518614,20180420-sdg-ari-1
2018-04-24,20180424-ari-phi-1,4.189473684210527,2.557894736842106,5.092330827067671,4.172963752665246,3.1925256338869805,6.630895603873266,4.16990934542061,3.264708075945448,6.758857731633917,4.166666666666667,3.3333333333333335,6.866666666666667,518614,20180424-ari-phi-1
2018-04-25,20180425-ari-phi-1,4.476444876153473,4.484701311316174,12.21155900922778,4.321271110818191,4.05462064474524,9.96077966292239,4.30318799554105,4.025002523404323,9.719751863675686,4.285714285714286,4.0,9.485714285714286,518614,20180425-ari-phi-1
2018-04-26,20180426-ari-phi-1,4.311181601903252,3.9697065820777167,10.230404440919905,4.269011002684971,3.883068995443346,9.397826090940868,4.259776134241587,3.8782379152006863,9.258732880799592,4.25,3.875,9.1125,518614,20180426-ari-phi-1
2018-04-27,20180427-ari-was-1,4.546919826821763,5.349016744040479,10.904470293672736,4.378528165925718,4.4998698043926115,9.817649287397455,4.35578307506656,4.412829931042412,9.64021485041184,4.333333333333333,4.333333333333333,9.455555555555556,518614,20180427-ari-was-1
2018-04-28,20180428-ari-was-1,4.361395950021543,5.2306247307195175,13.718445497630332,4.325670092523859,4.569708513819293,11.127810663198593,4.31346699201081,4.48266669154939,10.777235385493267,4.3,4.4,10.430000000000001,518614,20180428-ari-was-1
