Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-03-31,,,,,,,,,,,,,467827,20180331-col-ari-1
2018-04-02,4.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,467827,20180402-col-sdg-1
2018-04-03,4.6,5.0,3.5999999999999996,4.5200000000000005,4.6000000000000005,3.12,4.51,4.55,3.0599999999999996,4.5,4.5,3.0,467827,20180403-col-sdg-1
2018-04-06,4.31578947368421,4.526315789473684,9.189473684210526,4.332622601279318,4.383795309168444,7.54498933901919,4.3331555792561,4.359285428609519,7.3389414744700705,4.333333333333333,4.333333333333333,7.133333333333333,467827,20180406-atl-col-1
2018-04-07,4.184615384615385,3.8923076923076922,5.372307692307693,4.239233226837061,3.995271565495208,5.4266070287539945,4.244804078368653,3.9988084766093563,5.39268412634946,4.25,4.0,5.35,467827,20180407-atl-col-1
2018-04-11,4.497630331753554,3.5497630331753554,6.764928909952607,4.416663264222896,3.7631490841982345,6.260012575432179,4.408163056493588,3.7827528446761685,6.172994795427824,4.4,3.8,6.08,467827,20180411-sdg-col-1
2018-04-13,3.5849624060150385,4.4451127819548875,5.389172932330828,3.929224125052626,4.214320209688591,5.602470522727582,3.965618752763981,4.190212836184368,5.589898576634049,4.0,4.166666666666667,5.566666666666666,467827,20180413-col-was-1
2018-04-14,3.7319086935405545,3.5794074793589123,5.60543953375425,3.9419159303613234,3.817239693010018,5.67375705551522,3.9711389766043466,3.8385541243644825,5.65574411268141,4.0,3.857142857142857,5.628571428571428,467827,20180414-col-was-1
2018-04-15,3.8249008723235534,3.0315622521808088,5.81167327517843,3.951364273701016,3.5216353275293435,5.75935925333836,3.9752714315927995,3.575301430285899,5.733673191138252,4.0,3.625,5.7,467827,20180415-col-was-1
2018-04-17,3.5425903708726727,4.047467529080381,3.822711386990768,3.8088303684753178,3.8929452506636517,4.896488964145576,3.8487788515065264,3.8897845250216116,4.99001651072665,3.888888888888889,3.888888888888889,5.066666666666666,467827,20180417-col-pit-1
2018-04-20,3.6977509694097375,3.3529340801378713,4.6291253769926755,3.8355254979926303,3.628612373979086,5.078512623718761,3.8667647736256114,3.665017568630208,5.13392937622369,3.9,3.7,5.180000000000001,467827,20180420-chc-col-1
2018-04-21,3.7996790387152415,3.908377546416599,4.079732037304611,3.857137434384816,3.8088125982136374,4.80539623141528,3.8814414329685056,3.812073890799143,4.898864255918162,3.909090909090909,3.8181818181818183,4.981818181818182,467827,20180421-chc-col-1
