Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-04,,,,,,,,,,,,,543068,20180404-tam-nyy-1
2018-04-07,4.0,2.0,9.5,4.0,2.0,9.5,4.0,2.0,9.5,4.0,2.0,9.5,543068,20180407-tam-bos-1
2018-04-09,3.4,2.6,3.8000000000000003,3.48,2.52,4.5600000000000005,3.49,2.51,4.654999999999999,3.5,2.5,4.75,543068,20180409-tam-chw-1
2018-04-10,4.157894736842104,3.736842105263157,3.421052631578947,4.027718550106609,3.4136460554371,3.997867803837954,4.013598186908412,3.3734168777496336,4.081122516997733,4.0,3.3333333333333335,4.166666666666667,543068,20180410-tam-chw-1
2018-04-11,4.507692307692308,4.676923076923076,4.492307692307692,4.300702875399361,4.139808306709265,4.5600000000000005,4.275187924830068,4.069976009596162,4.59000099960016,4.25,4.0,4.625,543068,20180411-tam-chw-1
2018-04-13,4.312796208530806,3.265402843601896,6.414691943127963,4.230571365577613,3.407525661230922,5.7121328422926485,4.215661096221868,3.4058991396994682,5.65209945157156,4.2,3.4,5.6,543068,20180413-phi-tam-1
2018-04-14,4.198496240601504,2.4375939849624064,7.432481203007519,4.184065296809854,2.921929569622316,6.415632990642783,4.17602939877027,2.9637708723668386,6.304091505711078,4.166666666666667,3.0,6.2,543068,20180414-phi-tam-1
2018-04-15,4.12821758135017,2.990772219524041,8.341525012141817,4.151057991524893,3.115253354338378,7.058395630758574,4.147766268086667,3.1301469405523177,6.897503432914489,4.142857142857143,3.142857142857143,6.742857142857143,543068,20180415-phi-tam-1
2018-04-20,4.4306106264869145,3.3408406026962725,8.639302141157811,4.2891525778969894,3.2591721625219923,7.406763324417993,4.269793040612813,3.254696529991929,7.227185554511791,4.25,3.25,7.050000000000001,543068,20180420-min-tam-1
2018-04-21,4.6254759793438005,4.935371133482865,5.682624797871787,4.39565211954764,3.9694455292626936,6.297078074618975,4.3645007899611015,3.8701617838375713,6.289820511367439,4.333333333333333,3.7777777777777777,6.2666666666666675,543068,20180421-min-tam-1
2018-04-22,4.752520465316674,6.653373545885393,19.833819905213268,4.480043896701356,4.8115585331618265,12.036733560623103,4.440085715828748,4.599231717883509,11.179377917526521,4.4,4.4,10.38,543068,20180422-min-tam-1
