Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-03-30,,,,,,,,,,,,,624577,20180330-sfo-lad-1
2018-04-01,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,624577,20180401-sfo-lad-1
2018-04-02,3.5999999999999996,5.3999999999999995,13.139999999999999,3.52,4.68,11.387999999999998,3.51,4.59,11.168999999999999,3.5,4.5,10.95,624577,20180402-lad-ari-1
2018-04-03,5.6842105263157885,6.1578947368421035,8.336842105263157,5.134328358208955,5.515991471215352,8.36545842217484,5.066924410078657,5.425676576456473,8.336368484202106,5.0,5.333333333333333,8.299999999999999,624577,20180403-lad-ari-1
2018-04-07,4.984615384615385,4.015384615384615,7.366153846153845,4.815846645367412,4.248051118210863,7.701316293929712,4.783980407836865,4.252005197920831,7.716773090763694,4.75,4.25,7.725,624577,20180407-lad-sfo-1
2018-04-13,5.758293838862559,4.393364928909953,9.298578199052132,5.325246404977911,4.423424600485053,8.797168078000341,5.263335083506472,4.413806477576132,8.729817706480649,5.2,4.4,8.66,624577,20180413-ari-lad-1
2018-04-14,5.115789473684211,5.345864661654136,10.43187969924812,5.057945214781416,4.9431178955088075,9.523856531718113,5.03117399981241,4.889067157539202,9.404281282884481,5.0,4.833333333333333,9.283333333333333,624577,20180414-ari-lad-1
2018-04-15,4.720738222438078,3.807187955318116,12.120058280718794,4.8682303620401735,4.236022650465925,10.541724666265848,4.86560957865418,4.264641839503063,10.334836955127686,4.857142857142857,4.285714285714286,10.128571428571428,624577,20180415-ari-lad-1
2018-04-17,4.470737509912769,4.914670896114195,12.49465503568596,4.726998203041473,4.685629696666116,10.974137515448028,4.741667590446622,4.656303088676005,10.745084268786595,4.75,4.625,10.5125,624577,20180417-lad-sdg-1
2018-04-20,4.9941056804548545,5.628344895936572,12.325366438892077,4.917720014334602,5.0323698955483716,11.127832782539466,4.90487314321323,4.960280278666514,10.90784667880899,4.888888888888889,4.888888888888889,10.677777777777777,624577,20180420-was-lad-1
2018-04-21,4.656889271865576,4.397552778974581,10.349309780267127,4.789568620999259,4.608926556454988,10.481597318626855,4.797249454042618,4.608190831699665,10.383586759692275,4.8,4.6,10.26,624577,20180421-was-lad-1
2018-04-22,4.098133056156803,4.26348522835653,9.894279236317741,4.554419447513669,4.528913655701362,10.286915549609786,4.5992716466040235,4.541194963600601,10.231176379225163,4.636363636363637,4.545454545454546,10.145454545454545,624577,20180422-was-lad-1
