Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-03-31,,,,,,,,,,,,,571448,20180331-col-ari-1
2018-04-02,4.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,4.0,2.0,0.0,571448,20180402-col-sdg-1
2018-04-03,4.6,5.0,7.619999999999999,4.5200000000000005,4.6000000000000005,6.603999999999999,4.51,4.55,6.476999999999999,4.5,4.5,6.35,571448,20180403-col-sdg-1
2018-04-06,4.31578947368421,4.526315789473684,10.168421052631578,4.332622601279318,4.383795309168444,8.908742004264392,4.3331555792561,4.359285428609519,8.738874816691109,4.333333333333333,4.333333333333333,8.566666666666666,571448,20180406-atl-col-1
2018-04-07,4.184615384615385,3.8923076923076922,12.258461538461537,4.239233226837061,3.995271565495208,10.67511821086262,4.244804078368653,3.9988084766093563,10.452338864454218,4.25,4.0,10.225,571448,20180407-atl-col-1
2018-04-11,4.497630331753554,3.5497630331753554,12.351184834123222,4.416663264222896,3.7631490841982345,11.100726761989531,4.408163056493588,3.7827528446761685,10.895275354267774,4.4,3.8,10.68,571448,20180411-sdg-col-1
2018-04-13,3.219548872180452,4.4451127819548875,7.837894736842107,3.7275248869392805,4.214320209688591,8.861718631591815,3.7818503395179217,4.190212836184368,8.893067890535091,3.8333333333333335,4.166666666666667,8.9,571448,20180413-col-was-1
2018-04-20,3.4958717824186505,3.5794074793589123,6.125012141816418,3.776386184507178,3.817239693010018,7.810572436622918,3.816876263629808,3.8385541243644825,7.946881917731189,3.857142857142857,3.857142857142857,8.057142857142857,571448,20180420-chc-col-1
2018-04-21,3.6707375099127675,4.072164948453608,13.782109436954798,3.8127607036725504,4.009635397004568,11.127253125785606,3.843096768270025,4.004855323625177,10.846817159230755,3.875,4.0,10.575,571448,20180421-chc-col-1
2018-04-23,3.783422878305774,4.389703197537948,12.316618851390123,3.8408129953709147,4.158012352461484,10.883457190600176,3.863447097380953,4.133925461020864,10.672135145734952,3.888888888888889,4.111111111111111,10.455555555555556,571448,20180423-sdg-col-1
