Date,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-11,,,,,,,,,,,,,643565,20180411-sdg-col-1
2018-04-18,4.0,6.0,0.0,4.0,6.0,0.0,4.0,6.0,0.0,4.0,6.0,0.0,643565,20180418-col-pit-1
2018-04-21,4.0,3.5999999999999996,0.0,4.0,3.92,0.0,4.0,3.9599999999999995,0.0,4.0,4.0,0.0,643565,20180421-chc-col-1
