Date,Game_ID,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,PA,Team_score,FD_points,MLB_ID,Game_ID
2018-04-04,20180404-min-pit-1,,,,,,,,,,,,,465041,20180404-min-pit-1
2018-04-06,20180406-cin-pit-1,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,3.0,3.0,465041,20180406-cin-pit-1
2018-04-08,20180408-cin-pit-1,4.6,9.6,4.8,4.5200000000000005,8.72,4.5600000000000005,4.51,8.61,4.53,4.5,8.5,4.5,465041,20180408-cin-pit-1
2018-04-10,20180410-pit-chc-1,4.31578947368421,7.421052631578947,3.947368421052632,4.332622601279318,7.379530916844351,3.997867803837954,4.3331555792561,7.358218904146114,3.999466737768298,4.333333333333333,7.333333333333333,4.0,465041,20180410-pit-chc-1
2018-04-14,20180414-pit-mia-1,4.184615384615385,7.661538461538463,15.475384615384614,4.239233226837061,7.55373801916933,11.77570607028754,4.244804078368653,7.528416633346661,11.345535185925629,4.25,7.5,10.925,465041,20180414-pit-mia-1
2018-04-15,20180415-pit-mia-1,4.113744075829383,5.104265402843603,14.141232227488151,4.183437992503736,6.025240688872377,11.828017082989687,4.1918496821151185,6.11623280203892,11.487104678270033,4.2,6.2,11.14,465041,20180415-pit-mia-1
2018-04-16,20180416-col-pit-1,4.437593984962406,5.7969924812030085,12.445263157894736,4.348137927288037,6.221848899270709,11.358457811035814,4.340362183697121,6.278641297687144,11.121937604590528,4.333333333333333,6.333333333333333,10.866666666666667,465041,20180416-col-pit-1
2018-04-17,20180417-col-pit-1,3.9286061194754742,4.452646915978632,12.358426420592522,4.10638458810102,5.464770525995583,11.509366431089328,4.125154770470482,5.591666286753838,11.295030386701884,4.142857142857143,5.714285714285714,11.057142857142859,465041,20180417-col-pit-1
2018-04-19,20180419-pit-phi-1,3.606502775574941,2.908168120539256,8.071689135606663,3.926412669481148,4.5758343938782495,9.637175891760194,3.96404989971553,4.791025612177473,9.677755627370804,4.0,5.0,9.675,465041,20180419-pit-phi-1
2018-04-20,20180420-pit-phi-1,3.398935892754682,1.9128892598195204,7.36268321944604,3.7876170269687095,3.8902804332609486,9.092252250862295,3.8390127508801832,4.169630202333481,9.200751192335554,3.888888888888889,4.444444444444445,9.266666666666667,465041,20180420-pit-phi-1
2018-04-21,20180421-pit-phi-1,3.602826367944852,1.6032227488151667,7.985930202498923,3.8172744099281477,3.486678616947915,9.10729826050038,3.858160232258819,3.7926411202281454,9.200661847115137,3.9,4.1,9.260000000000002,465041,20180421-pit-phi-1
2018-04-25,20180425-det-pit-1,3.736766058058584,1.7370287665834763,5.292818348477148,3.8412845378304072,3.2913291657383836,7.910599998408809,3.8737847334441353,3.5951709484004475,8.187153758197068,3.909090909090909,3.909090909090909,8.41818181818182,465041,20180425-det-pit-1
2018-04-26,20180426-det-pit-1,4.161114640320853,4.512745925342992,19.706301946543537,3.985673786344922,4.127306566502976,12.931121756561554,3.989626265777523,4.253966148308962,12.302840660440609,4.0,4.416666666666667,11.733333333333334,465041,20180426-det-pit-1
2018-04-27,20180427-stl-pit-1,3.772077463967352,3.33578310997011,13.103608466135524,3.868438290696604,3.7553464510496077,11.393101278162888,3.893924924204626,3.9392928856896687,11.11310025330145,3.923076923076923,4.153846153846154,10.830769230769231,465041,20180427-stl-pit-1
2018-04-28,20180428-stl-pit-1,4.182791873007615,4.226907943527705,13.804807592857363,3.9975987611111448,4.011559175390183,11.827634212328444,3.9950725340624,4.12773904435527,11.486836313495775,4.0,4.285714285714286,11.142857142857142,465041,20180428-stl-pit-1
2018-04-30,20180430-pit-was-1,4.121721785461848,4.819291430461803,16.609610272713894,3.9978630115169573,4.230382174332924,12.969087435224703,3.9955007701791874,4.2904534641831855,12.417895741144177,4.0,4.4,11.879999999999999,465041,20180430-pit-was-1
